,university,career,inscription_date,first_name,last_name,gender,birth_date,age,postal_code,location,email
667,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,21/Jan/25,Jessica-martin,,F,16/Aug/28,,,Gorchs,Gardneradam@yahoo.com
668,-universidad-abierta-interamericana,Licenciatura-en-artes,20/Sep/14,Todd-spencer,,M,50/Oct/07,,,Arequito,Jmullins@yahoo.com
669,-universidad-abierta-interamericana,Ingeniería-en-informática,20/Oct/20,Melissa-miller,,F,43/Nov/26,,,Algarrobo-grande,Jacquelinevasquez@hotmail.com
670,-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,20/Oct/05,Drew-byrd,,M,21/Jun/02,,,Villa-saboya,Connie92@gmail.com
671,-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Dec/13,Heather-hoover,,F,27/Aug/28,,,Arroyo-aguas-blancas,Mitchellcharles@gmail.com
672,-universidad-abierta-interamericana,Técnico-para-bioterios-,20/Nov/28,Denise-harrison,,F,59/Feb/28,,,Colpes,Davidherrera@yahoo.com
673,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Sep/21,Angela-hill,,F,90/May/20,,,Aguadita,Andrew86@yahoo.com
674,-universidad-abierta-interamericana,Ciencias-veterinarias,20/Dec/27,Daniel-kidd,,M,11/Apr/13,,,El-dique,Lindsay99@yahoo.com
675,-universidad-abierta-interamericana,Ingeniería-en-informática,21/Jan/16,Eric-delacruz,,M,46/May/24,,,Est-jauregui-va-flandria,Haleybyrd@gmail.com
676,-universidad-abierta-interamericana,Farmacia,20/Oct/05,Jeremy-harrington,,M,72/Dec/06,,,Cañadon-ferrais,Jennifer69@yahoo.com
677,-universidad-abierta-interamericana,Ciencias-veterinarias,20/Dec/03,Travis-brewer,,M,29/Nov/23,,,Calfucura,Jbrown@hotmail.com
678,-universidad-abierta-interamericana,Actuario-,20/Sep/20,Edward-mcmillan,,M,89/Jul/22,,,Catamontaña,Davisjustin@hotmail.com
679,-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,20/Dec/08,Brian-erickson,,M,64/May/20,,,Alberti,Rebeccaroberson@gmail.com
680,-universidad-abierta-interamericana,Farmacia,21/Jan/06,Lauren-kane,,F,57/Mar/16,,,El-arbolito,David14@hotmail.com
681,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,20/Sep/23,Linda-vang,,F,16/Oct/25,,,Alcaraz-sud,John30@gmail.com
682,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Nov/11,Riley-sawyer,,M,46/Nov/26,,,Alpatacal,John80@yahoo.com
683,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,21/Jan/09,Cody-osborne,,M,03/Dec/18,,,Ascencion,Patricia81@gmail.com
684,-universidad-abierta-interamericana,Licenciatura-en-sociología-,20/Sep/11,Dr.-julie-hill,,F,08/Mar/16,,,Aldea-san-andres,Jack98@gmail.com
685,-universidad-abierta-interamericana,Actuario-,20/Oct/05,Megan-shields,,F,09/Apr/27,,,Calera,Valenzuelacody@gmail.com
686,-universidad-abierta-interamericana,Ciencias-veterinarias,20/Sep/05,Charles-jenkins,,M,10/Jan/18,,,Comandante-nicanor-otamendi,Taylor34@hotmail.com
687,-universidad-abierta-interamericana,Licenciatura-en-artes,21/Jan/31,Jose-reid,,M,01/Nov/01,,,23-de-agosto,Gbowman@gmail.com
688,-universidad-abierta-interamericana,Arquitectura,21/Jan/14,Sarah-ortega,,F,60/Apr/06,,,Enrique-fynn,Nicolejenkins@yahoo.com
689,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Oct/24,Brenda-nelson,,F,23/Mar/06,,,Cora,Williamssamuel@hotmail.com
690,-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,20/Sep/15,Gary-ramos,,M,11/Jun/20,,,Pagancillo,Jose48@yahoo.com
691,-universidad-abierta-interamericana,Actuario-,20/Dec/17,Michael-torres,,M,77/Sep/04,,,Agua-colorada,Reynoldsheather@hotmail.com
692,-universidad-abierta-interamericana,Ciencias-veterinarias,20/Sep/11,Thomas-chapman,,M,42/Mar/26,,,Aguirre-cue,Tylerrichardson@yahoo.com
693,-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,21/Jan/27,Mark-molina,,M,01/Jan/11,,,Alejandro-korn,Robert83@hotmail.com
694,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,21/Jan/31,Emily-davis,,F,20/Sep/11,,,4-de-febrero,Ccarr@yahoo.com
695,-universidad-abierta-interamericana,Ingeniería-en-informática,21/Jan/08,Sharon-taylor,,F,13/Sep/26,,,Colonia-mabragaña,Zmosley@gmail.com
696,-universidad-abierta-interamericana,Ingeniería-en-informática,20/Oct/01,Katherine-gutierrez,,F,88/Nov/17,,,Anta,Spark@gmail.com
697,-universidad-abierta-interamericana,Ingeniería-electrónica,20/Dec/06,Sara-barnes,,F,06/Feb/08,,,Colonia-nac-de-alienados,Ericthompson@yahoo.com
698,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,21/Jan/03,Charles-patrick,,M,12/Jan/02,,,Caseros,Marthaphillips@gmail.com
699,-universidad-abierta-interamericana,Bioquímica,20/Nov/05,Jonathan-sims,,M,92/Jul/25,,,Gerli,Kelsey63@gmail.com
700,-universidad-abierta-interamericana,Ingeniería-en-informática,20/Oct/28,Shannon-allen,,F,87/Dec/29,,,Colonia-jauregui,Hudsonryan@hotmail.com
701,-universidad-abierta-interamericana,Agronomía,21/Jan/21,Megan-bonilla,,F,58/Aug/05,,,Arenales,Lcampbell@yahoo.com
702,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Dec/02,Janice-green,,F,73/Feb/06,,,Cayastacito,Hmoore@gmail.com
703,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,21/Jan/26,John-barnes,,M,73/Jul/11,,,Benito-juarez,Wilsonheather@gmail.com
704,-universidad-abierta-interamericana,Ingeniería-mecánica,20/Sep/16,John-turner,,M,62/Nov/10,,,Campo-zavalla,Juan46@yahoo.com
705,-universidad-abierta-interamericana,Ciencias-veterinarias,20/Oct/19,Erin-marquez,,F,19/Dec/13,,,Campo-de-los-andes,Martinamy@yahoo.com
706,-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Oct/24,Amy-hall,,F,62/Jul/04,,,Colonia-baron,Heather37@yahoo.com
707,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,20/Dec/18,Kevin-harrison,,M,06/Jun/11,,,Aguirre-cue,Rebecca08@hotmail.com
708,-universidad-abierta-interamericana,Bioquímica,20/Oct/09,Albert-edwards,,M,51/Sep/30,,,Barrio-jardin-luzuriaga,Kimberlyfreeman@yahoo.com
709,-universidad-abierta-interamericana,Ciencias-veterinarias,20/Dec/01,Lynn-king,,F,49/Jun/28,,,El-pampero,Lindsey57@hotmail.com
710,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Oct/19,Steven-jarvis,,M,07/Jun/14,,,Arroyo-del-pescado,Autumn13@gmail.com
711,-universidad-abierta-interamericana,Licenciatura-en-kinesiología-y-fisiatría,20/Oct/22,Bradley-liu,,M,34/May/05,,,Altamira,Emilywilliams@gmail.com
712,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Sep/02,Kelsey-nelson,,F,89/Feb/24,,,Garro,Karensmith@hotmail.com
713,-universidad-abierta-interamericana,Diseño-industrial,20/Sep/06,Melissa-dominguez,,F,17/Sep/03,,,Alastuey,Hadams@hotmail.com
714,-universidad-abierta-interamericana,Medicina,20/Sep/25,Ronald-jarvis,,M,12/Jul/07,,,Campo-garabato,Stevensonronald@gmail.com
715,-universidad-abierta-interamericana,Medicina,20/Sep/12,Francisco-friedman,,M,21/Mar/01,,,Corbett,Burtonfrank@gmail.com
716,-universidad-abierta-interamericana,Actuario-,20/Dec/14,Michael-thomas,,M,11/Jul/29,,,Estacion-de-zootecnia-b,Mfernandez@gmail.com
717,-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,21/Jan/04,Felicia-bailey,,F,90/Nov/10,,,Angostura,Heather71@gmail.com
718,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Sep/03,Juan-brady,,M,95/Oct/09,,,Almacen-castro,David60@hotmail.com
719,-universidad-abierta-interamericana,Bioquímica,20/Sep/01,Michael-guzman,,M,43/May/18,,,Arenaza,Devincox@gmail.com
720,-universidad-abierta-interamericana,Licenciatura-en-sociología-,20/Oct/30,Aaron-chavez,,M,69/Jul/28,,,Agua-del-simbol,Bparker@hotmail.com
721,-universidad-abierta-interamericana,Diseño-industrial,20/Nov/29,Kathryn-perez,,F,29/Jul/28,,,Alto-con-zampa,Jerrymack@hotmail.com
722,-universidad-abierta-interamericana,Agronomía,20/Dec/06,Jonathan-khan,,M,57/Dec/19,,,Agua-verde,Floreslisa@yahoo.com
723,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Nov/15,Martin-harper,,M,66/Mar/02,,,Barrancon,Egregory@yahoo.com
724,-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,20/Sep/03,April-barrera,,F,12/Dec/26,,,Planchada-banderita,Lgonzalez@gmail.com
725,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Sep/10,Robin-white,,F,99/Jul/16,,,Escuela-agricola-don-bosco,Wnovak@gmail.com
726,-universidad-abierta-interamericana,Ciencias-veterinarias,20/Oct/03,Jonathan-burke,,M,96/Mar/19,,,Empalme-frontera,Gibsonstephanie@yahoo.com
727,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,20/Sep/24,Peggy-french,,F,22/Feb/17,,,Agua-de-la-mula,Humphreyrobert@hotmail.com
728,-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,20/Dec/26,Colleen-holt,,F,87/Nov/29,,,Arroyo-pareja,Robertcarter@yahoo.com
729,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Nov/23,Sean-thomas,,M,09/Aug/05,,,Colonia-santa-teresa,Amandahernandez@hotmail.com
730,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Nov/04,Jason-johnson,,M,16/May/02,,,Alto-de-la-leña,Wellscandice@gmail.com
731,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,21/Jan/02,Jaclyn-garcia,,F,67/Aug/27,,,Bigand,Zrichard@gmail.com
732,-universidad-abierta-interamericana,Bioquímica,20/Dec/19,Heather-miller,,F,00/Aug/12,,,Wheelwright,Walkerluke@hotmail.com
733,-universidad-abierta-interamericana,Bioquímica,20/Dec/27,Robert-bernard,,M,59/May/17,,,Colonia-nac-de-alienados,Kruegerrobert@hotmail.com
734,-universidad-abierta-interamericana,Bioquímica,20/Dec/03,Jonathon-howard,,M,59/Aug/11,,,Caminera-napaleofu,Matthewdennis@yahoo.com
735,-universidad-abierta-interamericana,Ciencias-veterinarias,20/Nov/11,Derek-lloyd,,M,35/Mar/10,,,La-punta,Joshua05@hotmail.com
736,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Oct/10,William-huffman,,M,64/May/30,,,Iturraspe,Ljones@hotmail.com
737,-universidad-abierta-interamericana,Farmacia,20/Sep/29,Barry-castillo,,M,52/Feb/06,,,Cachiyuyal,Natashaquinn@yahoo.com
738,-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,20/Sep/08,Tyler-johnson,,M,26/Feb/20,,,Aldea-san-antonio,Andrea68@gmail.com
739,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Sep/29,Joseph-duran,,M,10/Jan/27,,,Calfucura,Ukerr@yahoo.com
740,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Dec/17,Carl-gaines,,M,82/Apr/13,,,Costa-del-nogoya,Sarah92@hotmail.com
741,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,21/Jan/18,Annette-gilbert,,F,43/Jan/31,,,Dos-hermanos,Lori16@gmail.com
742,-universidad-abierta-interamericana,Medicina,20/Dec/01,Maria-hernandez,,F,75/Aug/18,,,Apeadero-guanacache,Angelicacordova@gmail.com
743,-universidad-abierta-interamericana,Licenciatura-en-artes,20/Dec/31,Brian-meyers,,M,12/Oct/23,,,Cerana,Nmiller@gmail.com
744,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Oct/16,Cassandra-gonzalez,,F,99/Nov/08,,,Arroyo-canelon,Colleenpatterson@hotmail.com
745,-universidad-abierta-interamericana,Licenciatura-en-administración-,20/Sep/23,James-martinez,,M,06/Jan/17,,,Arroyo-grande,Avilastephanie@gmail.com
746,-universidad-abierta-interamericana,Medicina,20/Oct/16,Tammy-wall,,F,11/Jul/06,,,Bordenave,Jonestravis@gmail.com
747,-universidad-abierta-interamericana,Técnico-para-bioterios-,20/Sep/29,Michelle-wright,,F,65/Jun/25,,,Girodias,Barbararobbins@hotmail.com
748,-universidad-abierta-interamericana,Ingeniería-electrónica,20/Sep/29,Laurie-johnson,,F,20/Apr/25,,,Garcia-del-rio,Kdavenport@yahoo.com
749,-universidad-abierta-interamericana,Actuario-,20/Sep/18,Fernando-munoz,,M,24/Jan/21,,,Aguaditas,Evansjoshua@hotmail.com
750,-universidad-abierta-interamericana,Técnico-para-bioterios-,20/Oct/09,Shannon-bond,,F,47/Oct/25,,,Juan-e-barra,Ryan50@yahoo.com
751,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Oct/27,Jeffrey-simpson,,M,87/Jan/11,,,Bajo-de-los-huesos,Saguirre@gmail.com
752,-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,20/Nov/20,Edwin-hart,,M,67/Jun/10,,,Juan-f-ibarra,Bkramer@gmail.com
753,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-computación,20/Nov/01,Morgan-rogers,,F,89/Jul/04,,,El-dia,Iowens@hotmail.com
754,-universidad-abierta-interamericana,Licenciatura-en-ciencias-geológicas,20/Dec/22,Tiffany-buchanan,,F,73/Mar/12,,,El-potrero,Georgetaylor@yahoo.com
755,-universidad-abierta-interamericana,Ingeniería-mecánica,21/Jan/01,Joseph-carter,,M,19/Nov/28,,,El-hoyo,Patriciaschultz@yahoo.com
756,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,21/Jan/30,Christopher-davis,,M,10/Nov/15,,,Angaco-norte,Alyssa60@yahoo.com
757,-universidad-abierta-interamericana,Ciencias-veterinarias,20/Sep/24,Tammy-torres,,F,22/Jun/01,,,Cerrillos-al-sud,Edward00@yahoo.com
758,-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Sep/11,Angela-rogers,,F,15/Jul/11,,,Agustoni,Carla62@hotmail.com
759,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Sep/27,Henry-finley,,M,86/Jan/10,,,Campo-castro,Waltersrobert@yahoo.com
760,-universidad-abierta-interamericana,Actuario-,20/Oct/11,Gregory-cabrera,,M,38/Nov/09,,,Colonia-california,Jesse33@gmail.com
761,-universidad-abierta-interamericana,Licenciatura-en-psicología,20/Sep/27,Seth-davis,,M,17/Sep/20,,,Masurel,Stephaniebrown@gmail.com
762,-universidad-abierta-interamericana,Licenciatura-en-ciencia-política-,21/Jan/22,Debbie-hudson,,F,06/Mar/04,,,Agua-negra,Kathyliu@yahoo.com
763,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Oct/08,Dawn-henderson,,F,67/Mar/06,,,Ricardo-lavalle,Mortonrobert@hotmail.com
764,-universidad-abierta-interamericana,Arquitectura,20/Sep/08,Monica-strickland,,F,89/Jun/30,,,25-de-mayo,Martinjacob@hotmail.com
765,-universidad-abierta-interamericana,Ingeniería-en-informática,20/Sep/07,Tracey-moore,,F,94/Jul/16,,,Arroyo-quilla,Kaylaparker@hotmail.com
766,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Oct/05,Barbara-richmond,,F,20/Jul/01,,,Cañadon-leon,Orodriguez@hotmail.com
767,-universidad-abierta-interamericana,Licenciatura-en-ciencias-biológicas,20/Nov/30,Jackie-weaver,,F,18/Nov/01,,,Camino-centenario-km-11500,Rickybonilla@gmail.com
768,-universidad-abierta-interamericana,Licenciatura-en-sociología-,20/Nov/15,Nicole-goodman,,F,06/Dec/08,,,Amadores,Karencampbell@hotmail.com
769,-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,21/Jan/20,Alexandra-lopez,,F,11/May/11,,,Abralaite,Rsummers@gmail.com
770,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Sep/27,Wendy-page,,F,12/Nov/23,,,Barrio-don-santiago,Wlee@yahoo.com
771,-universidad-abierta-interamericana,Licenciatura-en-psicología,20/Sep/29,Michael-ford,,M,02/Jun/23,,,El-talar,Richard88@yahoo.com
772,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,21/Jan/08,Jacqueline-williams,,F,65/Aug/20,,,Agua-de-la-piedra,Nicole44@hotmail.com
773,-universidad-abierta-interamericana,Licenciatura-en-terapia-ocupacional,20/Oct/19,Jesse-collins,,M,87/Dec/27,,,Adela-corti,Michaelbowen@gmail.com
774,-universidad-abierta-interamericana,Técnico-para-bioterios-,21/Jan/16,Derek-rivera,,M,18/Dec/08,,,Alfredo-demarchi,Mendezkimberly@hotmail.com
775,-universidad-abierta-interamericana,Ingeniería-mecánica,20/Sep/01,Kelly-brown,,F,64/Dec/10,,,Achico,Harveyshane@hotmail.com
776,-universidad-abierta-interamericana,Licenciatura-en-ciencias-antropológicas,20/Dec/25,Lisa-dorsey,,F,10/Nov/12,,,Asturias,Ywilson@hotmail.com
777,-universidad-abierta-interamericana,Ingeniería-mecánica,20/Nov/17,Nicholas-lee,,M,18/May/29,,,Colonia-berro,Phillipnelson@gmail.com
778,-universidad-abierta-interamericana,Ingeniería-electrónica,20/Sep/27,Regina-drake,,F,57/Jan/06,,,Colonia-arocena-ina,Rowlandjason@hotmail.com
779,-universidad-abierta-interamericana,Licenciatura-en-relaciones-del-trabajo-,20/Oct/25,William-cruz,,M,66/Jul/29,,,An-aike,Xjohnson@yahoo.com
780,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Sep/08,Mark-moore,,M,18/Nov/21,,,Chavarria,Matthewsapril@gmail.com
781,-universidad-abierta-interamericana,Ingeniería-en-informática,20/Dec/01,Curtis-glover,,M,05/Jul/04,,,Base-aerea-teniente-matienzo,Matthewsrobert@gmail.com
782,-universidad-abierta-interamericana,Actuario-,21/Jan/21,Stephanie-knight,,F,62/Jan/01,,,Ingeniero-allan,Ajuarez@hotmail.com
783,-universidad-abierta-interamericana,Ingeniería-electrónica,21/Jan/14,Theresa-fox,,F,12/Jul/08,,,Aguada-guzman,Eric32@gmail.com
784,-universidad-abierta-interamericana,Licenciatura-en-sociología-,20/Sep/16,Ashley-grant,,F,68/Nov/06,,,Campo-de-mayo,Whitesteven@hotmail.com
785,-universidad-abierta-interamericana,Ingeniería-electrónica,20/Sep/01,Marvin-jackson,,M,50/Dec/31,,,Aguada-grande,Haneyryan@gmail.com
786,-universidad-abierta-interamericana,Diseño-de-imagen-y-sonido,20/Nov/07,Christopher-hamilton,,M,29/Feb/15,,,Arroyo-las-minas,Robert26@hotmail.com
787,-universidad-abierta-interamericana,Actuario-,20/Dec/25,Jeffrey-mitchell,,M,05/Jan/05,,,Sey,Aaronray@yahoo.com
788,-universidad-abierta-interamericana,Diseño-industrial,20/Dec/31,Charles-rubio,,M,73/Oct/05,,,Aguada-chacay-co,Tylerwaller@gmail.com
789,-universidad-abierta-interamericana,Actuario-,20/Nov/22,Billy-kirk,,M,58/Dec/25,,,Aldea-chaleco,Thomasmoore@hotmail.com
790,-universidad-abierta-interamericana,Bioquímica,20/Oct/20,Andrew-ross,,M,05/Mar/05,,,Cerro-aconcagua,Leefinley@yahoo.com
791,-universidad-abierta-interamericana,Medicina,20/Sep/13,Alexander-scott,,M,16/Oct/01,,,Barrancas,Rosezachary@hotmail.com
792,-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,20/Oct/15,Andrea-moore,,F,31/Oct/09,,,El-pino,Kmercado@gmail.com
793,-universidad-abierta-interamericana,Bioquímica,20/Dec/22,Donald-chavez,,M,15/Mar/15,,,Alianza,Marybeck@gmail.com
794,-universidad-abierta-interamericana,Agronomía,21/Jan/13,Patricia-miller,,F,20/Sep/05,,,Aldea-san-antonio,Karina78@yahoo.com
795,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Dec/30,Maria-smith,,F,26/Jun/22,,,Britos,Jennasawyer@yahoo.com
796,-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Dec/27,Felicia-chavez,,F,13/Jan/10,,,Firmat,Avaughn@yahoo.com
797,-universidad-abierta-interamericana,Licenciatura-en-producción-de-bioimagenes,20/Dec/01,Lisa-chavez,,F,16/Feb/16,,,Avanzada,Daniel90@yahoo.com
798,-universidad-abierta-interamericana,Ingeniería-mecánica,20/Oct/03,Tracy-brock,,F,80/Oct/02,,,20-de-septiembre,Hharvey@yahoo.com
799,-universidad-abierta-interamericana,Arquitectura,20/Sep/21,Michelle-petersen,,F,10/Aug/09,,,Campo-medina,Isaiahdurham@yahoo.com
800,-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Oct/15,Jeffrey-jackson,,M,11/Sep/11,,,Catua,Emilymorse@gmail.com
801,-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,21/Jan/17,Dana-jones,,F,97/Nov/16,,,Colonia-cunci,David16@hotmail.com
802,-universidad-abierta-interamericana,Técnico-para-bioterios-,21/Jan/19,Jacob-aguirre,,M,82/Jun/30,,,Alicura,Cooperandrew@yahoo.com
803,-universidad-abierta-interamericana,Arquitectura,21/Jan/25,Timothy-thomas,,M,35/Mar/13,,,Ramos-mejia,Randy71@hotmail.com
804,-universidad-abierta-interamericana,Licenciatura-en-musicoterapia,20/Sep/22,Natalie-king,,F,89/Jan/15,,,Kilometro-374,Mary06@gmail.com
805,-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,20/Dec/24,Patrick-coleman,,M,84/Jul/18,,,Los-polvorines,Xwarren@hotmail.com
806,-universidad-abierta-interamericana,Actuario-,20/Oct/09,Michael-stephens,,M,21/Oct/08,,,Glew,Williamsvincent@hotmail.com
807,-universidad-abierta-interamericana,Licenciatura-en-ciencia-y-tecnología-de-alimentos,20/Nov/20,Jane-henderson,,F,58/Jan/24,,,Colonia-la-oracion,Rhondachaney@gmail.com
808,-universidad-abierta-interamericana,Ciencias-veterinarias,20/Nov/15,Daniel-lewis,,M,92/Jan/26,,,Carlos-casares,Julie78@yahoo.com
809,-universidad-abierta-interamericana,Licenciatura-en-ciencias-de-la-educación-,20/Dec/24,Andre-mueller,,M,73/Oct/17,,,El-talar,Michael71@gmail.com
810,-universidad-abierta-interamericana,Licenciatura-en-gestión-de-agroalimentos,20/Oct/03,Natalie-jones,,F,64/Nov/13,,,Angosto-del-perchel,Ewilliams@hotmail.com
811,-universidad-abierta-interamericana,Contador-público-,20/Oct/01,Edwin-brown,,M,63/Jun/13,,,La-florencia,Thomascrane@gmail.com
812,-universidad-abierta-interamericana,Licenciatura-en-ciencias-ambientales,20/Nov/23,Michael-mercer,,M,06/Oct/01,,,Anahi,Wilsonrussell@hotmail.com
813,-universidad-abierta-interamericana,Licenciatura-en-planificación-y-diseño-del-paisaje,20/Oct/26,James-lawson,,M,86/Oct/20,,,Arroyo-del-rey,Thomas41@hotmail.com
